warm-start from previous mshoot best
warm-start from previous fourbar best
x0(1라운드 승자): CL 36.9% | 점프창 404.4 | s2s 1192.8 | 0604 151.9
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
BEST r0 nev=783 J=0.9798 stiff=1.19 ref=1.68 fv_hip=0.286 fc_hip=0.0215 fv_knee=0.0279 fc_knee=0.0802 solref=0.00822 imp0=0.551 arm_knee=0.00633 M_c=0.935 I_th=0.554 I_ca=1.16 dz_th=0.0267 dz_ca=0.0352 tm=1.63e-05 c_qs=0.0298 v0=18 o1_429=0.108 o2_429=-0.0661 [6.3m]
BEST r0 nev=793 J=0.9794 stiff=1.17 ref=1.6 fv_hip=0.295 fc_hip=0.029 fv_knee=0.023 fc_knee=0.075 solref=0.00885 imp0=0.562 arm_knee=0.00632 M_c=0.959 I_th=0.554 I_ca=1.16 dz_th=0.0336 dz_ca=0.0484 tm=4.77e-05 c_qs=0.0356 v0=19.6 o1_429=0.109 o2_429=-0.0726 [6.4m]
BEST r0 nev=807 J=0.9788 stiff=1.2 ref=1.67 fv_hip=0.266 fc_hip=0.0353 fv_knee=0.0237 fc_knee=0.0684 solref=0.00877 imp0=0.567 arm_knee=0.00622 M_c=0.947 I_th=0.55 I_ca=1.2 dz_th=0.031 dz_ca=0.0385 tm=6.1e-05 c_qs=0.0221 v0=19 o1_429=0.106 o2_429=-0.0648 [6.5m]
BEST r0 nev=835 J=0.9788 stiff=1.18 ref=1.64 fv_hip=0.27 fc_hip=0.0206 fv_knee=0.0258 fc_knee=0.0697 solref=0.00836 imp0=0.548 arm_knee=0.00635 M_c=0.921 I_th=0.554 I_ca=1.21 dz_th=0.0322 dz_ca=0.0428 tm=9.01e-08 c_qs=0.0261 v0=18.9 o1_429=0.118 o2_429=-0.0618 [6.7m]
BEST r0 nev=836 J=0.9785 stiff=1.23 ref=1.72 fv_hip=0.325 fc_hip=0.0293 fv_knee=0.0199 fc_knee=0.0722 solref=0.00799 imp0=0.544 arm_knee=0.00582 M_c=0.937 I_th=0.551 I_ca=1.22 dz_th=0.026 dz_ca=0.048 tm=2.17e-07 c_qs=0.0151 v0=17.3 o1_429=0.11 o2_429=-0.0645 [6.7m]
BEST r0 nev=846 J=0.9770 stiff=1.18 ref=1.67 fv_hip=0.332 fc_hip=0.0295 fv_knee=0.0199 fc_knee=0.0659 solref=0.00794 imp0=0.543 arm_knee=0.006 M_c=0.929 I_th=0.55 I_ca=1.22 dz_th=0.0289 dz_ca=0.0535 tm=5.69e-05 c_qs=0.0302 v0=17.9 o1_429=0.117 o2_429=-0.0724 [6.8m]
BEST r0 nev=991 J=0.9764 stiff=1.2 ref=1.78 fv_hip=0.3 fc_hip=0.0344 fv_knee=0.0365 fc_knee=0.0677 solref=0.00641 imp0=0.515 arm_knee=0.00611 M_c=0.919 I_th=0.568 I_ca=1.16 dz_th=0.0341 dz_ca=0.0873 tm=5.88e-05 c_qs=0.018 v0=16.6 o1_429=0.105 o2_429=-0.072 [8.0m]
BEST r0 nev=1016 J=0.9762 stiff=1.25 ref=1.79 fv_hip=0.263 fc_hip=0.0299 fv_knee=0.0261 fc_knee=0.0866 solref=0.00702 imp0=0.5 arm_knee=0.00586 M_c=0.874 I_th=0.553 I_ca=1.24 dz_th=0.0274 dz_ca=0.0916 tm=9.34e-07 c_qs=1.82e-05 v0=18.2 o1_429=0.104 o2_429=-0.0615 [8.2m]
BEST r0 nev=1023 J=0.9749 stiff=1.21 ref=1.78 fv_hip=0.25 fc_hip=0.0399 fv_knee=0.0381 fc_knee=0.0608 solref=0.00785 imp0=0.523 arm_knee=0.00594 M_c=0.898 I_th=0.554 I_ca=1.24 dz_th=0.0348 dz_ca=0.0934 tm=0.000357 c_qs=0.00523 v0=18.8 o1_429=0.115 o2_429=-0.0658 [8.3m]
BEST r0 nev=1046 J=0.9739 stiff=1.2 ref=1.78 fv_hip=0.223 fc_hip=0.0442 fv_knee=0.0282 fc_knee=0.0778 solref=0.00662 imp0=0.482 arm_knee=0.00599 M_c=0.903 I_th=0.553 I_ca=1.2 dz_th=0.0264 dz_ca=0.108 tm=4.07e-06 c_qs=0.012 v0=15.4 o1_429=0.112 o2_429=-0.0613 [8.4m]
BEST r0 nev=1137 J=0.9735 stiff=1.21 ref=1.77 fv_hip=0.192 fc_hip=0.0306 fv_knee=0.0373 fc_knee=0.0831 solref=0.00711 imp0=0.494 arm_knee=0.00556 M_c=0.916 I_th=0.563 I_ca=1.26 dz_th=0.0319 dz_ca=0.0953 tm=1.28e-05 c_qs=0.00433 v0=20.5 o1_429=0.119 o2_429=-0.0772 [9.2m]
BEST r0 nev=1143 J=0.9735 stiff=1.18 ref=1.76 fv_hip=0.24 fc_hip=0.0359 fv_knee=0.0396 fc_knee=0.0816 solref=0.00677 imp0=0.489 arm_knee=0.00564 M_c=0.876 I_th=0.551 I_ca=1.23 dz_th=0.0308 dz_ca=0.0995 tm=0.000279 c_qs=0.00895 v0=20.2 o1_429=0.113 o2_429=-0.0677 [9.2m]
BEST r0 nev=1147 J=0.9734 stiff=1.2 ref=1.73 fv_hip=0.275 fc_hip=0.0344 fv_knee=0.0361 fc_knee=0.0762 solref=0.00619 imp0=0.479 arm_knee=0.00579 M_c=0.929 I_th=0.566 I_ca=1.18 dz_th=0.0357 dz_ca=0.0942 tm=1.04e-08 c_qs=0.00606 v0=18.8 o1_429=0.109 o2_429=-0.071 [9.2m]
BEST r0 nev=1149 J=0.9729 stiff=1.18 ref=1.76 fv_hip=0.239 fc_hip=0.0381 fv_knee=0.0352 fc_knee=0.0781 solref=0.00639 imp0=0.48 arm_knee=0.00551 M_c=0.883 I_th=0.552 I_ca=1.24 dz_th=0.0352 dz_ca=0.0975 tm=0.000185 c_qs=0.00559 v0=20.7 o1_429=0.116 o2_429=-0.0707 [9.3m]
BEST r0 nev=1169 J=0.9729 stiff=1.22 ref=1.75 fv_hip=0.242 fc_hip=0.0388 fv_knee=0.0368 fc_knee=0.0818 solref=0.0067 imp0=0.502 arm_knee=0.00571 M_c=0.892 I_th=0.558 I_ca=1.27 dz_th=0.0337 dz_ca=0.109 tm=0.000165 c_qs=0.00101 v0=21 o1_429=0.12 o2_429=-0.0683 [9.5m]
BEST r0 nev=1184 J=0.9729 stiff=1.18 ref=1.74 fv_hip=0.244 fc_hip=0.0499 fv_knee=0.0351 fc_knee=0.0785 solref=0.00599 imp0=0.486 arm_knee=0.00567 M_c=0.915 I_th=0.569 I_ca=1.24 dz_th=0.0362 dz_ca=0.119 tm=8.71e-05 c_qs=5.88e-05 v0=19.6 o1_429=0.109 o2_429=-0.0759 [9.6m]
BEST r0 nev=1192 J=0.9728 stiff=1.2 ref=1.77 fv_hip=0.223 fc_hip=0.0436 fv_knee=0.0369 fc_knee=0.0658 solref=0.00644 imp0=0.48 arm_knee=0.0053 M_c=0.9 I_th=0.555 I_ca=1.24 dz_th=0.0267 dz_ca=0.113 tm=0.00019 c_qs=0.000969 v0=23.1 o1_429=0.122 o2_429=-0.0785 [9.7m]
BEST r0 nev=1196 J=0.9727 stiff=1.21 ref=1.69 fv_hip=0.2 fc_hip=0.0435 fv_knee=0.0436 fc_knee=0.0799 solref=0.00625 imp0=0.482 arm_knee=0.00579 M_c=0.889 I_th=0.575 I_ca=1.29 dz_th=0.0362 dz_ca=0.107 tm=7.05e-05 c_qs=0.000653 v0=21.4 o1_429=0.11 o2_429=-0.0679 [9.7m]
BEST r0 nev=1204 J=0.9726 stiff=1.18 ref=1.76 fv_hip=0.227 fc_hip=0.0359 fv_knee=0.0427 fc_knee=0.0775 solref=0.00632 imp0=0.478 arm_knee=0.0056 M_c=0.934 I_th=0.57 I_ca=1.25 dz_th=0.0329 dz_ca=0.117 tm=0.000321 c_qs=0.00268 v0=19.7 o1_429=0.111 o2_429=-0.0779 [9.7m]
BEST r0 nev=1208 J=0.9724 stiff=1.21 ref=1.73 fv_hip=0.188 fc_hip=0.0483 fv_knee=0.034 fc_knee=0.0659 solref=0.00687 imp0=0.499 arm_knee=0.0051 M_c=0.874 I_th=0.552 I_ca=1.25 dz_th=0.0235 dz_ca=0.119 tm=0.000491 c_qs=0.00119 v0=22.2 o1_429=0.124 o2_429=-0.0715 [9.8m]
